facility_id,program_type,facility_status,facility_name,city,zipcode,school_district_name,infant_capacity,toddler_capacity,preschool_capacity,school_age_capacity,children_capacity,total_capacity,latitude,longitude,is_active_facility,geo_missing_flag,under5_capacity_current,capacity_inconsistency_flag,zero_total_capacity_flag
72800,GFDC,License,"Bomar, Doris",Brooklyn,11234,Brooklyn 22,0,0,0,4,12,16,40.627438,-73.926593,1,False,12,0,0
744760,SACC,Registration,Camba Brevoort Cornerstone,Brooklyn,11233,Brooklyn 16,0,0,0,49,0,49,40.679847,-73.923383,1,False,0,0,0
419319,GFDC,License,"Hernandez, Yireny",Bronx,10456,Bronx 9,0,0,0,4,12,16,40.834428,-73.899874,1,False,12,0,0
457953,GFDC,License,Young Ones Day Care,Brooklyn,11213,Brooklyn 16,0,0,0,4,12,16,40.675667,-73.933082,1,False,12,0,0
874089,GFDC,License,"Garcia Castillo, Francina",Bronx,10466,Bronx 11,0,0,0,2,12,14,40.893314,-73.856655,1,False,12,0,0
780687,FDC,Registration,"Rodriguez, Jeannette",Bronx,10453,Bronx 10,0,0,0,0,6,6,40.852594,-73.909457,1,False,6,0,0
751836,GFDC,License,VIK GROUP FAMILY DAYCARE.,Bronx,10452,Bronx 9,0,0,0,4,12,16,40.836142,-73.927902,1,False,12,0,0
343157,GFDC,License,Classic Day Care Corp.,Staten Island,10305,Richmond 31,0,0,0,4,12,16,40.59273,-74.077938,1,False,12,0,0
847758,SACC,Registration,Ultimate Enrichment,Bronx,10462,Bronx 11,0,0,0,161,0,161,40.854319,-73.863657,1,False,0,0,0
687440,GFDC,License,"Metamorphosis Child Care, Inc.",New York,10033,Manhattan 6,0,0,0,4,12,16,40.851089,-73.938415,1,False,12,0,0
72236,GFDC,License,"Phillips, Paula",Brooklyn,11213,Brooklyn 17,0,0,0,4,12,16,40.665247,-73.929145,1,False,12,0,0
165421,GFDC,License,"Green, Ingrid",Bronx,10459,Bronx 12,0,0,0,4,12,16,40.826971,-73.892694,1,False,12,0,0
753936,GFDC,License,Light Ray Family Group Daycare,Bronx,10472,Bronx 12,0,0,0,4,12,16,40.827258,-73.881593,1,False,12,0,0
819514,GFDC,License,"Ortiz, Dunia",BRONX,10472,Bronx 12,0,0,0,4,12,16,40.832295,-73.881198,1,False,12,0,0
742773,SACC,Registration,"New York Edge, Inc.",Queens,11109,Queens 30,0,0,0,89,0,89,40.747052,-73.955326,1,False,0,0,0
833419,SACC,Registration,Young Men's Christian Association of Greater New York,Staten Island,10302,Richmond 31,0,0,0,134,0,134,40.624901,-74.142596,1,False,0,0,0
852478,GFDC,License,"Metzger, Raizel",New York,10022,Manhattan 2,0,0,0,4,12,16,40.758917,-73.961901,1,False,12,0,0
257379,GFDC,License,"Wright, Carlene",BRONX,10469,Bronx 11,0,0,0,4,12,16,40.876449,-73.841299,1,False,12,0,0
825344,GFDC,License,"Avendano, Carlos",Bronx,10451,Bronx 7,0,0,0,4,12,16,40.815637,-73.91978,1,False,12,0,0
616847,FDC,Registration,"Sanchez, Juana",Bronx,10459,Bronx 12,0,0,0,2,6,8,40.819334,-73.894583,1,False,6,0,0
518821,GFDC,License,"Wharton, Sandy",BRONX,10466,Bronx 11,0,0,0,2,12,14,40.890346,-73.834381,1,False,12,0,0
758756,GFDC,License,Young Stage Group Family Day Care,Brooklyn,11212,Brooklyn 17,0,0,0,4,12,16,40.663668,-73.925083,1,False,12,0,0
670257,GFDC,License,"Daddy's Group Three Day Care, Inc.",Brooklyn,11215,Brooklyn 15,0,0,0,4,12,16,40.670192,-73.983486,1,False,12,0,0
722381,FDC,Registration,"Cassell, Aretha",Bronx,10452,Bronx 9,0,0,0,2,6,8,40.84105,-73.915798,1,False,6,0,0
799261,GFDC,License,MABEL CRUCEY GROUP FAMILY DAYCARE LLC,Bronx,10463,Bronx 10,0,0,0,4,12,16,40.885009,-73.899737,1,False,12,0,0
651979,GFDC,License,"Wilhelm I, Rivkah",Brooklyn,11213,Brooklyn 17,0,0,0,4,12,16,40.667406,-73.941361,1,False,12,0,0
873684,GFDC,License,PELICOT CABRAL III LLC,Bronx,10458,Bronx 10,0,0,0,4,12,16,40.87184,-73.887211,1,False,12,0,0
241557,GFDC,License,"Koala Kids Academy, LLC",Brooklyn,11234,Brooklyn 22,0,0,0,4,12,16,40.627764,-73.931542,1,False,12,0,0
236999,GFDC,License,My Piccolo Mondo Inc.,Bronx,10465,Bronx 8,0,0,0,4,12,16,40.84329,-73.821219,1,False,12,0,0
748363,GFDC,License,"Guzman, Melissa",New York,10032,Manhattan 6,0,0,0,4,12,16,40.834875,-73.943315,1,False,12,0,0
267297,GFDC,License,"Natalie's Sunflower, LLC",Brooklyn,11215,Brooklyn 15,0,0,0,2,12,14,40.670203,-73.986322,1,False,12,0,0
245141,GFDC,License,KARIS DOLPHIN GROUP FAMILY DAY CARE INC.,Bronx,10460,Bronx 12,0,0,0,4,12,16,40.840198,-73.890527,1,False,12,0,0
876311,GFDC,License,"Patton, Malinda",Brooklyn,11239,Brooklyn 19,0,0,0,4,12,16,40.647168,-73.885058,1,False,12,0,0
72437,GFDC,License,"Ali, Joycelyn",Richmond Hill,11419,Queens 28,0,0,0,4,12,16,40.69362,-73.818437,1,False,12,0,0
634274,SACC,Registration,PAL @ IS 192,Saint Albans,11412,Queens 29,0,0,0,267,0,267,40.705631,-73.753041,1,False,0,0,0
430483,GFDC,License,BLAKE'S PLAYROOM DAYCARE INC.,Bronx,10451,Bronx 7,0,0,0,4,12,16,40.819798,-73.923067,1,False,12,0,0
670573,FDC,Registration,"Rodriguez, Fanny",New York,10033,Manhattan 6,0,0,0,2,6,8,40.847222,-73.932458,1,False,6,0,0
814720,SACC,Registration,"NIA Community Services Network, Inc. @ PS 143",Flushing,11368,Queens 24,0,0,0,209,0,209,40.755791,-73.855614,1,False,0,0,0
294922,GFDC,License,"Jean- Baptiste, Myrtha",Staten Island,10310,Richmond 31,0,0,0,4,12,16,40.63071,-74.122437,1,False,12,0,0
870633,SACC,Registration,"New York Edge, Inc.",Brooklyn,11207,Brooklyn 32,0,0,0,146,0,146,40.681053,-73.90671,1,False,0,0,0
794746,GFDC,License,"King, Barbara",Long Island City,11101,Queens 30,0,0,0,4,12,16,40.755396,-73.94377,1,False,12,0,0
322976,SACC,Registration,"Mosholu-Montefiore Comm., Reservoir Beac.,P.S.86",Bronx,10468,Bronx 10,0,0,0,200,0,200,40.870015,-73.898206,1,False,0,0,0
444459,GFDC,License,"Wong, Lai King",New York,10002,Manhattan 1,0,0,0,4,12,16,40.719139,-73.98712,1,False,12,0,0
417994,GFDC,License,"Adegbenro, Korede",Staten Island,10303,Richmond 31,0,0,0,4,12,16,40.636562,-74.165745,1,False,12,0,0
859711,GFDC,License,Mega Kinder LLC,Brooklyn,11230,Brooklyn 22,0,0,0,4,12,16,40.627968,-73.973911,1,False,12,0,0
769193,GFDC,License,DinoKing LLC,Brooklyn,11215,Brooklyn 15,0,0,0,4,12,16,40.661789,-73.982913,1,False,12,0,0
547303,SACC,Registration,Wonderland P.A. LLC Afterschool,Brooklyn,11235,Brooklyn 21,0,0,0,37,0,37,40.589339,-73.959801,1,False,0,0,0
843120,GFDC,License,"Ramirez, Tania",Bronx,10456,Bronx 9,0,0,0,4,12,16,40.828369,-73.903949,1,False,12,0,0
614853,GFDC,License,"Munoz, Luz",Bronx,10467,Bronx 11,0,0,0,4,12,16,40.885118,-73.862879,1,False,12,0,0
662807,GFDC,License,Sanctuary Family Day Care,Brooklyn,11203,Brooklyn 17,0,0,0,4,12,16,40.646279,-73.946331,1,False,12,0,0
881145,GFDC,License,"Lawrence, Odette",Bronx,10467,Bronx 11,0,0,0,2,12,14,40.873714,-73.863285,1,False,12,0,0
346729,GFDC,License,"Lein, Devora",Brooklyn,11211,Brooklyn 14,0,0,0,4,12,16,,,1,True,12,0,0
699465,GFDC,License,Elite Conciege Childcare Services,Brooklyn,11203,Brooklyn 18,0,0,0,4,12,16,40.653813,-73.932771,1,False,12,0,0
449239,SACC,Registration,Campus After School Program/ Campus ASP Inc,Brooklyn,11210,Brooklyn 22,0,0,0,69,0,69,40.632004,-73.948517,1,False,0,0,0
423304,GFDC,License,"Escano, Ana",BRONX,10472,Bronx 12,0,0,0,4,12,16,40.832292,-73.86211,1,False,12,0,0
855546,GFDC,License,Tot's Palace Day Care,New York,10032,Manhattan 6,0,0,0,4,12,16,40.832226,-73.940753,1,False,12,0,0
841727,GFDC,License,"Hodge, Sarah",New York,10032,Manhattan 6,0,0,0,4,12,16,40.835004,-73.948737,1,False,12,0,0
410295,GFDC,License,"Five Star Day Care II, Inc.",Bronx,10453,Bronx 10,0,0,0,4,12,16,40.852681,-73.903796,1,False,12,0,0
850429,GFDC,License,ALAIA PLAYGROUND DAYCARE CORP,Bronx,10457,Bronx 9,0,0,0,4,12,16,40.844298,-73.911186,1,False,12,0,0
395189,GFDC,License,"Rosandry Daycare, Inc",Bronx,10453,Bronx 10,0,0,0,4,12,16,40.854606,-73.902973,1,False,12,0,0
498365,GFDC,License,ROA DAY CARE INC.,BRONX,10462,Bronx 11,0,0,0,4,12,16,40.845794,-73.865464,1,False,12,0,0
139560,GFDC,License,"Sanchez, Alandys",Bronx,10453,Bronx 10,0,0,0,4,12,16,40.854229,-73.905908,1,False,12,0,0
573510,FDC,Registration,"Clemente, Karen",Brooklyn,11237,Brooklyn 32,0,0,0,2,6,8,,,1,True,6,0,0
375498,FDC,Registration,"Paula Conzalez, Betriz",Bronx,10455,Bronx 7,0,0,0,2,6,8,40.813127,-73.907287,1,False,6,0,0
881553,GFDC,License,The Little Nest Family Daycare Group Corp.,Bronx,10452,Bronx 9,0,0,0,4,12,16,40.834909,-73.929442,1,False,12,0,0
709780,SACC,Registration,"ASPIRA of New York, Inc",Bronx,10469,Bronx 11,0,0,0,240,0,240,40.864187,-73.836302,1,False,0,0,0
747141,GFDC,License,KDTD Childcare LLC,Brooklyn,11212,Brooklyn 23,0,0,0,4,12,16,40.657103,-73.915993,1,False,12,0,0
738336,GFDC,License,"Hernandez, Ana",Bronx,10460,Bronx 10,0,0,0,4,12,16,40.845453,-73.879655,1,False,12,0,0
643638,GFDC,License,Chiquitines Day Care  I Corp.,Bronx,10458,Bronx 10,0,0,0,4,12,16,40.856624,-73.898072,1,False,12,0,0
176500,GFDC,License,"Suriel, Juana",Bronx,10452,Bronx 9,0,0,0,4,12,16,,,1,True,12,0,0
303106,GFDC,License,"Ricketts, Marvalyn",Brooklyn,11203,Brooklyn 18,0,0,0,4,12,16,40.654914,-73.924723,1,False,12,0,0
71608,GFDC,License,Hand & Hand Group Family Daycare,Brooklyn,11212,Brooklyn 23,0,0,0,4,12,16,40.663115,-73.917674,1,False,12,0,0
819675,GFDC,License,"Marte Deschamps, Yneva",Bronx,10467,Bronx 11,0,0,0,4,12,16,40.870126,-73.86836,1,False,12,0,0
166191,FDC,Registration,"Antonio, Ysabel",Corona,11368,Queens 24,0,0,0,0,6,6,,,1,True,6,0,0
368916,FDC,Pending Revocation,"Lam, Sau",New York,10002,Manhattan 1,0,0,0,0,5,5,40.711922,-73.986388,0,False,5,0,0
71875,GFDC,License,"Zavala, Maribel Ofelia",New York,10034,Manhattan 6,0,0,0,4,12,16,40.868773,-73.919994,1,False,12,0,0
350383,GFDC,License,"Mendez- Cruz, Celandia",Staten Island,10304,Richmond 31,0,0,0,4,12,16,40.619771,-74.082874,1,False,12,0,0
73963,SACC,Registration,"Young Men's Children Association, Inc",Bronx,10473,Bronx 8,0,0,0,118,0,118,40.821962,-73.877008,1,False,0,0,0
803528,SACC,Registration,Children's Aid Society,Bronx,10456,Bronx 9,0,0,0,253,0,253,40.833587,-73.904271,1,False,0,0,0
275686,GFDC,License,"Cora, Rosa",Bronx,10456,Bronx 8,0,0,0,0,10,10,40.824766,-73.907896,1,False,10,0,0
241556,GFDC,License,"Martinez- Mejia, Nancy",NEW YORK,10029,Manhattan 4,0,0,0,4,12,16,40.794946,-73.936396,1,False,12,0,0
384512,SACC,Registration,"Steps To Success II, LLC",Staten Island,10306,Richmond 31,0,0,0,12,0,12,40.560953,-74.119767,1,False,0,0,0
307551,FDC,Registration,"Ortiz, Jhoanna",New York,10031,Manhattan 6,0,0,0,2,6,8,40.821873,-73.951755,1,False,6,0,0
270956,GFDC,License,P.H.I.L.E. EARLY CHILDHOOD SERVICES INC,BROOKLYN,11203,Brooklyn 18,0,0,0,4,12,16,40.650522,-73.94293,1,False,12,0,0
851330,GFDC,License,"Mateo Orozco, Ramona",Bronx,10459,Bronx 12,0,0,0,4,12,16,40.82997,-73.895216,1,False,12,0,0
260200,GFDC,License,"Valenzuela, Camelia",New York,10040,Manhattan 6,0,0,0,0,10,10,40.858609,-73.928446,1,False,10,0,0
812074,SACC,Registration,ULTIMATE ENRICHMENT,Bronx,10462,Bronx 11,0,0,0,120,0,120,40.843628,-73.865331,1,False,0,0,0
643640,GFDC,License,Chiquitines Day Care  II  Corp,Bronx,10457,Bronx 10,0,0,0,4,12,16,40.849791,-73.897512,1,False,12,0,0
846272,GFDC,License,"De Jesus, Stanley",Bronx,10467,Bronx 10,0,0,0,4,12,16,40.874737,-73.880275,1,False,12,0,0
829614,GFDC,License,WONDERFUL KIDS GROUP FAMILY DAYCARE,Bronx,10457,Bronx 9,0,0,0,4,12,16,40.840487,-73.910022,1,False,12,0,0
831531,GFDC,License,EDUCARTE DAYCARE CORP.,Bronx,10452,Bronx 9,0,0,0,4,12,16,40.839812,-73.913496,1,False,12,0,0
709623,SACC,Registration,Greater Ridgewood Youth Council Inc.,Flushing,11367,Queens 25,0,0,0,291,0,291,40.721107,-73.823138,1,False,0,0,0
764997,FDC,Registration,"Milan, Kimberly",Bronx,10466,Bronx 11,0,0,0,2,6,8,40.886461,-73.841643,1,False,6,0,0
858074,GFDC,License,UMKA Kids Center LLC,Brooklyn,11229,Brooklyn 22,0,0,0,4,12,16,40.598284,-73.945122,1,False,12,0,0
804074,GFDC,License,"Jimenez, Raul",Bronx,10458,Bronx 10,0,0,0,0,12,12,40.852285,-73.886023,1,False,12,0,0
878849,GFDC,License,"MR'S LORETTA'S DAY CARE, LLC",Brooklyn,11212,Brooklyn 23,0,0,0,4,12,16,40.670065,-73.914951,1,False,12,0,0
386260,GFDC,License,"Hector, Jacqueline",Bronx,10473,Bronx 8,0,0,0,4,12,16,40.823696,-73.864325,1,False,12,0,0
787503,SACC,Registration,John W. Lavelle Preparatory Charter School,Staten Island,10311,Richmond 31,0,0,0,123,0,123,40.60744,-74.17091,1,False,0,0,0
742493,SACC,Registration,The Coalition for Hispanic Family Services @ JHS 008,Jamaica,11433,Queens 29,0,0,0,151,0,151,40.697083,-73.78693,1,False,0,0,0
673044,GFDC,License,Big Apple Child Care Inc.,Brooklyn,11217,Brooklyn 13,0,0,0,4,12,16,40.678097,-73.978021,1,False,12,0,0
338932,GFDC,License,"Rodriguez De Ortiz, Santa",Bronx,10458,Bronx 10,0,0,0,2,12,14,40.868495,-73.884823,1,False,12,0,0
628632,GFDC,License,"Martir, Marina",Bronx,10453,Bronx 10,0,0,0,4,12,16,40.857229,-73.905508,1,False,12,0,0
795226,GFDC,License,MY SWEET DAY CARE,Bronx,10468,Bronx 10,0,0,0,4,12,16,40.868897,-73.902139,1,False,12,0,0
843261,SACC,Registration,Madison Square Boys and Girls Club,New York,10039,Manhattan 5,0,0,0,243,0,243,40.829412,-73.938619,1,False,0,0,0
844386,GFDC,License,"Mena Rosario, Wilma",Bronx,10458,Bronx 10,0,0,0,4,12,16,40.865376,-73.891289,1,False,12,0,0
777354,GFDC,License,"Royes, Monique",Brooklyn,11208,Brooklyn 19,0,0,0,0,12,12,40.672309,-73.876663,1,False,12,0,0
308830,GFDC,License,"Adger, Deborah",Brooklyn,11238,Brooklyn 13,0,0,0,4,12,16,40.686134,-73.967178,1,False,12,0,0
613771,GFDC,License,"Pinkys DayCare, Inc.",Brooklyn,11212,Brooklyn 23,0,0,0,4,12,16,40.664345,-73.913095,1,False,12,0,0
790230,GFDC,License,"Pereyra Ramirez, Jonnathan",Bronx,10458,Bronx 10,0,0,0,2,12,14,40.863206,-73.89273,1,False,12,0,0
447277,GFDC,License,"Bahar, Refael",Flushing,11367,Queens 25,0,0,0,2,12,14,40.731972,-73.824038,1,False,12,0,0
592649,GFDC,License,"Haynie, Iasia",Brooklyn,11233,Brooklyn 23,0,0,0,4,12,16,40.671951,-73.91452,1,False,12,0,0
874616,SACC,Registration,Basin Prep II LLC,Brooklyn,11224,Brooklyn 21,0,0,0,35,0,35,40.576009,-73.971242,1,False,0,0,0
285182,GFDC,License,"Powell, Hyacinth",Brooklyn,11203,Brooklyn 18,0,0,0,4,12,16,40.65216,-73.940873,1,False,12,0,0
407399,GFDC,License,"Cabrera, Ysabel",NY,10034,Manhattan 6,0,0,0,4,12,16,40.867853,-73.918653,1,False,12,0,0
826913,GFDC,License,"Kids Are People Too Gladys, LLC",Brooklyn,11226,Brooklyn 22,0,0,0,4,12,16,40.640436,-73.953679,1,False,12,0,0
124240,GFDC,License,SMYK DAY CARE,Brooklyn,11222,Brooklyn 14,0,0,0,2,12,14,40.720827,-73.946684,1,False,12,0,0
862371,GFDC,License,Two Little Hands Daycare,Bronx,10457,Bronx 9,0,0,0,4,12,16,40.842792,-73.906539,1,False,12,0,0
551837,GFDC,License,"Norton, Carlotta",Brooklyn,11218,Brooklyn 15,0,0,0,4,12,16,40.648406,-73.973878,1,False,12,0,0
872615,GFDC,License,Little Lotus Day Care Corp.,New York,10030,Manhattan 5,0,0,0,2,12,14,40.820709,-73.941263,1,False,12,0,0
862553,GFDC,License,"Espinal, Maria",St Albans,11412,Queens 29,0,0,0,4,12,16,40.693841,-73.765135,1,False,12,0,0
747959,GFDC,License,Mother's Loving Hands GFDC,Brooklyn,11233,Brooklyn 13,0,0,0,4,12,16,40.680769,-73.934772,1,False,12,0,0
111360,GFDC,License,MORNINGSTAR CENTER INC.,Staten Island,10302,Richmond 31,0,0,0,4,12,16,40.630038,-74.130345,1,False,12,0,0
327535,GFDC,License,L&G Scholars Day Care,Brooklyn,11208,Brooklyn 19,0,0,0,4,12,16,40.660438,-73.877809,1,False,12,0,0
756671,GFDC,License,"Jimenez, Christopher",Bronx,10458,Bronx 10,0,0,0,4,12,16,40.868232,-73.892298,1,False,12,0,0
845764,GFDC,License,Lollipop's World Day Care Inc.,Brooklyn,11214,Brooklyn 20,0,0,0,4,12,16,40.605219,-73.987379,1,False,12,0,0
866818,SACC,Registration,Little Stars Childcare Program ll Corp,Bronx,10458,Bronx 10,0,0,0,60,0,60,40.876793,-73.884529,1,False,0,0,0
847531,GFDC,License,RAISING LITTLE BEARS DAYCARE INC.,Bronx,10453,Bronx 10,0,0,0,4,12,16,40.854083,-73.914708,1,False,12,0,0
765767,GFDC,License,"Caraballo, Mildred",Bronx,10473,Bronx 8,0,0,0,0,12,12,40.811394,-73.857268,1,False,12,0,0
268101,GFDC,License,"Tavarez-Gonzalez, Carmen",Brooklyn,11208,Brooklyn 19,0,0,0,2,12,14,40.675204,-73.878373,1,False,12,0,0
213142,GFDC,License,"Noboa, Lucitania",Richmond Hill,11419,Queens 27,0,0,0,4,12,16,40.691057,-73.835231,1,False,12,0,0
476938,GFDC,License,"Shewbarran, Ahilya",Bronx,10472,Bronx 12,0,0,0,4,12,16,40.829029,-73.866822,1,False,12,0,0
828529,GFDC,License,"Rodriguez- Devillanueva, Yiny",Bronx,10460,Bronx 12,0,0,0,4,12,16,40.83654,-73.890021,1,False,12,0,0
776443,FDC,Registration,MARIA'S STEP BY STEP DAYCARE LLC,Brooklyn,11206,Brooklyn 14,0,0,0,2,6,8,40.698706,-73.950814,1,False,6,0,0
747529,GFDC,License,Torres Day Care,Brooklyn,11206,Brooklyn 14,0,0,0,4,12,16,40.703963,-73.944231,1,False,12,0,0
632915,GFDC,License,TODDLERS  R US INC.,Staten Island,10310,Richmond 31,0,0,0,4,12,16,40.627648,-74.122053,1,False,12,0,0
836802,GFDC,License,HAPPY HANDS DAY CARE LLC,Bronx,10463,Bronx 10,0,0,0,4,12,16,40.871415,-73.905291,1,False,12,0,0
361994,GFDC,License,"Okorie, Jane",Bronx,10472,Bronx 12,0,0,0,2,12,14,40.827108,-73.875231,1,False,12,0,0
593760,GFDC,License,Making A Difference Daycare Inc.,Brooklyn,11236,Brooklyn 23,0,0,0,4,12,16,40.652988,-73.910669,1,False,12,0,0
837009,GFDC,License,Lil' Polliwog's Daycare LLC,Brooklyn,11215,Brooklyn 15,0,0,0,4,12,16,40.66403,-73.988221,1,False,12,0,0
663927,GFDC,License,Blancas   Dreamland  GFDC Inc.,BROOKLYN,11221,Brooklyn 32,0,0,0,4,12,16,40.694853,-73.916406,1,False,12,0,0
185585,FDC,Registration,"Vargas, Caroll",Bronx,10458,Bronx 10,0,0,0,2,6,8,40.865429,-73.889611,1,False,6,0,0
680312,GFDC,License,"Little Tots, Inc.",New York,10034,Manhattan 6,0,0,0,4,12,16,40.867192,-73.917842,1,False,12,0,0
790991,GFDC,License,Gabriel C. Academy,Bronx,10462,Bronx 11,0,0,0,4,12,16,40.840359,-73.854788,1,False,12,0,0
520675,GFDC,License,Rising Stars Academic Center,Brooklyn,11235,Brooklyn 22,0,0,0,4,12,16,40.592649,-73.933862,1,False,12,0,0
650276,GFDC,License,"Little V.I.P.'S Daycare, Inc.",Brooklyn,11213,Brooklyn 17,0,0,0,4,12,16,40.671181,-73.937822,1,False,12,0,0
813152,GFDC,License,"Mejia, Noehly",New York,10033,Manhattan 6,0,0,0,4,12,16,40.85159,-73.930432,1,False,12,0,0
709748,SACC,Registration,HAUP 21st Century Horizons Youth Program,Brooklyn,11212,Brooklyn 17,0,0,0,105,0,105,40.665515,-73.925767,1,False,0,0,0
357224,GFDC,License,"Rahim, Mary",Richmond Hill,11419,Queens 28,0,0,0,4,12,16,40.690408,-73.819283,1,False,12,0,0
50638,FDC,Registration,"Gonzalez, Awilda",Bronx,10452,Bronx 9,0,0,0,0,6,6,40.842609,-73.914971,1,False,6,0,0
851520,GFDC,License,"Lombard, Lorry",Brooklyn,11236,Brooklyn 18,0,0,0,4,12,16,40.643621,-73.887973,1,False,12,0,0
276089,SACC,Registration,Cortelyou Early Childhood Center Site 3,Brooklyn,11210,Brooklyn 22,0,0,0,88,0,88,40.636006,-73.953247,1,False,0,0,0
874166,FDC,Registration,"Ramirez, Zaritza",Bronx,10474,Bronx 8,0,0,0,2,6,8,40.820099,-73.888452,1,False,6,0,0
424388,SACC,Registration,Community Youth Care Afterschool Program @ PS 176,Cambria Heights,11411,Queens 29,0,0,0,160,0,160,40.684975,-73.730071,1,False,0,0,0
769549,GFDC,License,"Fermin, Michelle",Bronx,10467,Bronx 10,0,0,0,4,12,16,40.872887,-73.876575,1,False,12,0,0
832543,FDC,Registration,"Polanco, Lourdes",Brooklyn,11232,Brooklyn 15,0,0,0,2,6,8,40.644646,-73.996669,1,False,6,0,0
336811,GFDC,License,Daycare For A prince and A Princess LLC,BRONX,10466,Bronx 11,0,0,0,0,12,12,40.887374,-73.85342,1,False,12,0,0
871609,GFDC,License,"Ramos, Daniela",Bronx,10468,Bronx 10,0,0,0,4,12,16,40.869264,-73.905134,1,False,12,0,0
536822,GFDC,License,Chichi's Day Care,Richmond Hill,11418,Queens 27,0,0,0,0,12,12,40.696663,-73.847033,1,False,12,0,0
785477,GFDC,License,"Figueroa Marin, Segundo",Astoria,11106,Queens 30,0,0,0,4,12,16,40.762813,-73.921538,1,False,12,0,0
691326,SACC,Registration,"Police Athletic League, Inc.",Bronx,10472,Bronx 12,0,0,0,137,0,137,40.832732,-73.866995,1,False,0,0,0
802692,FDC,Registration,"Flores, Maria",New York,10033,Manhattan 6,0,0,0,2,6,8,40.847342,-73.933536,1,False,6,0,0
773173,GFDC,License,"Liu, Rudong",New York,10002,Manhattan 2,0,0,0,4,12,16,40.711309,-73.995813,1,False,12,0,0
872907,GFDC,License,My Little Carousel Family Daycare Inc.,New York,10040,Manhattan 6,0,0,0,4,12,16,40.861366,-73.928939,1,False,12,0,0
74155,SACC,Registration,"New York Edge, Inc.",Woodside,11377,Queens 24,0,0,0,220,0,220,40.74091,-73.918687,1,False,0,0,0
665001,GFDC,License,"Francisco De Jesus, Zeneida",Bronx,10468,Bronx 10,0,0,0,4,12,16,,,1,True,12,0,0
72830,SACC,Registration,Madison Square Boys & Girls Club,Bronx,10458,Bronx 10,0,0,0,180,0,180,40.858497,-73.887815,1,False,0,0,0
515167,GFDC,License,"De Jesus Jimenez Luciano, Zonia",Bronx,10463,Bronx 10,0,0,0,0,12,12,40.882537,-73.90374,1,False,12,0,0
831810,GFDC,License,Play and Learn Day Care,Bronx,10467,Bronx 11,0,0,0,4,12,16,40.860054,-73.865426,1,False,12,0,0
674129,GFDC,License,Tiny Tots Care,Brooklyn,11218,Brooklyn 15,0,0,0,4,12,16,40.639329,-73.982333,1,False,12,0,0
742768,SACC,Registration,Phipps Community Development Corporation,Bronx,10457,Bronx 9,0,0,0,120,0,120,40.840654,-73.904257,1,False,0,0,0
820953,GFDC,License,"Bennett, Bria",Rosedale,11422,Queens 29,0,0,0,4,12,16,40.650525,-73.736641,1,False,12,0,0
778128,GFDC,License,"Aronova, Marina",Rego Park,11374,Queens 28,0,0,0,4,12,16,,,1,True,12,0,0
231157,GFDC,License,"Hwang- Tsui, Wen- Yu",Flushing,11355,Queens 25,0,0,0,4,12,16,40.757664,-73.808901,1,False,12,0,0
364459,FDC,Registration,"Estrella, Claribel",Bronx,10454,Bronx 7,0,0,0,0,6,6,40.807085,-73.915662,1,False,6,0,0
775815,GFDC,License,Divine Care Group Family Daycare Corp.,New York,10034,Manhattan 6,0,0,0,4,12,16,40.868211,-73.91824,1,False,12,0,0
795809,GFDC,License,Early Learning Family Group Daycare,Bronx,10458,Bronx 10,0,0,0,4,12,16,40.866556,-73.889953,1,False,12,0,0
510751,GFDC,License,"Tait, Valerie",Rosedale,11422,Queens 29,0,0,0,4,12,16,40.668026,-73.735568,1,False,12,0,0
345418,GFDC,License,Lilian Estrella Alston LLC,Bronx,10455,Bronx 8,0,0,0,4,12,16,40.816503,-73.899966,1,False,12,0,0
317934,GFDC,License,Angel's Wing Day Care INC.,FAR ROCKAWAY,11691,Queens 27,0,0,0,4,12,16,40.594583,-73.775461,1,False,12,0,0
339140,SACC,Registration,Woodside on the Move OST Program @ PS 152,Woodside,11377,Queens 30,0,0,0,190,0,190,40.753248,-73.900297,1,False,0,0,0
850869,GFDC,License,"Lorenzo, Julio",Bronx,10459,Bronx 12,0,0,0,4,12,16,40.825006,-73.895955,1,False,12,0,0
479325,GFDC,License,"Alleluia Day Care, LLC",FAR ROCKAWAY,11691,Queens 27,0,0,0,4,12,16,40.599191,-73.75667,1,False,12,0,0
839714,GFDC,License,"Forbes-Morris, Coleceia",Bronx,10466,Bronx 11,0,0,0,4,12,16,40.89623,-73.839427,1,False,12,0,0
878617,GFDC,License,"Campos, Leydy",Bronx,10453,Bronx 9,0,0,0,4,12,16,40.850192,-73.919853,1,False,12,0,0
310819,SACC,Registration,Camba Beacon @ I.S.271,Brooklyn,11233,Brooklyn 23,0,0,0,99,0,99,40.677915,-73.915729,1,False,0,0,0
870112,SACC,Registration,Learning through an Expanded Arts Program,Brooklyn,11216,Brooklyn 13,0,0,0,80,0,80,40.685936,-73.945302,1,False,0,0,0
281427,GFDC,License,Creative Minds Group Family Day Care Inc.,Brooklyn,11207,Brooklyn 32,0,0,0,4,12,16,40.690016,-73.908319,1,False,12,0,0
